model,fold,index,pred,true,adduct_type,adduct_code,class_code
GNN,0,941,281.4897666595916,283.13,[M+Na]+,4,5.0
GNN,0,942,284.9233926707937,285.07,[M+Na]+,4,9.0
GNN,0,943,301.36922617612225,301.6,[M+Na]+,4,5.0
GNN,0,944,342.15965382324123,340.1,[M+Na]+,4,6.0
GNN,0,945,123.24803452421328,116.0,[M+H]+,1,3.0
GNN,0,946,118.94372901576246,115.0,[M+H]+,1,6.0
GNN,0,947,124.81863171955771,118.0,[M+H]+,1,3.0
GNN,0,948,124.73340550864181,122.0,[M+H]+,1,3.0
GNN,0,949,116.85572081751278,113.0,[M+H]+,1,3.0
GNN,0,950,122.71459693576004,118.0,[M+H]+,1,6.0
GNN,0,951,120.45510570793664,115.0,[M+H]+,1,6.0
GNN,0,952,126.06773941069298,124.0,[M+H]+,1,3.0
GNN,0,953,120.837749623762,115.0,[M+H]+,1,6.0
GNN,0,954,127.58329049647045,121.0,[M+H]+,1,3.0
GNN,0,955,128.01108588648495,122.0,[M+H]+,1,3.0
GNN,0,956,132.1136960672398,129.0,[M+H]+,1,3.0
GNN,0,957,132.83992027716855,128.0,[M+H]+,1,3.0
GNN,0,958,126.48317143929107,118.0,[M+H]+,1,3.0
GNN,0,959,128.09970280213906,121.0,[M+H]+,1,3.0
GNN,0,960,124.4964025647879,122.0,[M+H]+,1,3.0
GNN,0,961,128.89450317205478,124.0,[M+H]+,1,3.0
GNN,0,962,122.5883391061472,119.0,[M+H]+,1,6.0
GNN,0,963,122.75175151383402,120.0,[M+H]+,1,6.0
GNN,0,964,130.85047318707566,131.0,[M+H]+,1,1.0
GNN,0,965,131.5389144003838,124.0,[M+H]+,1,3.0
GNN,0,966,131.7337797786677,127.0,[M+H]+,1,3.0
GNN,0,967,129.12779571070732,123.0,[M+H]+,1,3.0
GNN,0,968,131.26343292285355,127.0,[M+H]+,1,3.0
GNN,0,969,127.46330389833179,124.0,[M+H]+,1,6.0
GNN,0,970,125.1387848414484,124.0,[M+H]+,1,6.0
GNN,0,971,132.5908732289594,127.0,[M+H]+,1,3.0
GNN,0,972,131.04170405486528,130.0,[M+H]+,1,3.0
GNN,0,973,136.9331804597003,135.0,[M+H]+,1,3.0
GNN,0,974,134.82676968848637,130.0,[M+H]+,1,6.0
GNN,0,975,136.16090381187962,129.0,[M+H]+,1,3.0
GNN,0,976,131.64983223818138,128.0,[M+Na]+,4,3.0
GNN,0,977,135.91089817376863,133.0,[M+H]+,1,3.0
GNN,0,978,133.98711357178482,132.0,[M+H]+,1,3.0
GNN,0,979,139.81879288046056,135.0,[M+H]+,1,5.0
GNN,0,980,141.8920861979747,139.0,[M+H]+,1,3.0
GNN,0,981,135.74686123532285,130.0,[M+H]+,1,6.0
GNN,0,982,133.3615125671989,135.0,[M+H]+,1,3.0
GNN,0,983,138.63453362499456,133.0,[M+H]+,1,1.0
GNN,0,984,136.52418682752455,131.0,[M+Na]+,4,3.0
GNN,0,985,139.39903066675225,132.0,[M+Na]+,4,3.0
GNN,0,986,138.38287411163677,135.0,[M+Na]+,4,5.0
GNN,0,987,141.44782205676023,136.0,[M+Na]+,4,5.0
GNN,0,988,141.44782205676023,138.0,[M+Na]+,4,5.0
GNN,0,989,141.44782205676023,138.0,[M+Na]+,4,5.0
GNN,0,990,141.64749469766522,141.0,[M+H]+,1,3.0
GNN,0,991,140.2615107268211,142.0,[M+H]+,1,3.0
GNN,0,992,141.23044746989618,142.0,[M+H]+,1,3.0
GNN,0,993,139.7887924781406,137.0,[M+Na]+,4,5.0
GNN,0,994,147.09545991557928,145.0,[M+H]+,1,6.0
GNN,0,995,139.6460733656758,132.0,[M+Na]+,4,5.0
GNN,0,996,139.79278387262298,134.0,[M+Na]+,4,5.0
GNN,0,997,144.54061845088322,138.0,[M+Na]+,4,3.0
GNN,0,998,144.1263377982005,140.0,[M+Na]+,4,5.0
GNN,0,999,140.96336052826857,145.0,[M+H]+,1,5.0
GNN,0,1000,147.51971083606793,148.0,[M+Na]+,4,3.0
GNN,0,1001,149.4520824033494,145.0,[M+H]+,1,3.0
GNN,0,1002,152.57686920199035,153.0,[M+Na]+,4,5.0
GNN,0,1003,151.80428899480114,148.0,[M+H]+,1,2.0
GNN,0,1004,149.8169996327912,152.0,[M+H]+,1,2.0
GNN,0,1005,147.651179816051,146.0,[M+Na]+,4,5.0
GNN,0,1006,158.3272344003989,152.0,[M+H]+,1,2.0
GNN,0,1007,150.6165851251014,153.0,[M+H]+,1,5.0
GNN,0,1008,152.25372486712016,150.0,[M+H]+,1,5.0
GNN,0,1009,157.82928365513789,151.0,[M+H]+,1,2.0
GNN,0,1010,158.2613446695593,153.0,[M+H]+,1,2.0
GNN,0,1011,150.51787947209,150.0,[M+Na]+,4,5.0
GNN,0,1012,156.6511308862471,154.0,[M+Na]+,4,5.0
GNN,0,1013,163.39534425088522,160.0,[M+H]+,1,2.0
GNN,0,1014,160.75960396428644,158.0,[M+H]+,1,2.0
GNN,0,1015,166.85557863917023,167.0,[M+H]+,1,2.0
GNN,0,1016,155.28938156139333,159.0,[M+Na]+,4,5.0
GNN,0,1017,164.08953006764895,165.0,[M+H]+,1,3.0
GNN,0,1018,164.1532431786069,163.0,[M+H]+,1,2.0
GNN,0,1019,164.36669034287786,161.0,[M+Na]+,4,2.0
GNN,0,1020,172.81239228460652,172.0,[M+H]+,1,2.0
GNN,0,1021,166.51431158186898,164.0,[M+H]+,1,2.0
GNN,0,1022,174.5112888392697,170.0,[M+Na]+,4,2.0
GNN,0,1023,167.54392405913407,168.0,[M+Na]+,4,2.0
GNN,0,1024,172.10778677122875,167.0,[M+H]+,1,2.0
GNN,0,1025,169.74692464141418,169.0,[M+H]+,1,2.0
GNN,0,1026,175.93175481675925,176.0,[M+H]+,1,2.0
GNN,0,1027,176.21798934537108,173.0,[M+Na]+,4,5.0
GNN,0,1028,172.85045128619936,170.0,[M+Na]+,4,5.0
GNN,0,1029,174.72387359246173,173.0,[M+Na]+,4,5.0
GNN,0,1030,181.73796427917023,179.0,[M+H]+,1,6.0
GNN,0,1031,212.3367857792714,217.0,[M+H]+,1,3.0
GNN,0,1032,173.13603492332027,174.0,[M+H]+,1,2.0
GNN,0,1033,185.2624609406396,181.0,[M+H]+,1,2.0
GNN,0,1034,202.77435438940444,202.0,[M+Na]+,4,6.0
GNN,0,1035,200.80122558543712,196.0,[M+H]+,1,2.0
GNN,0,1036,208.9808238289218,210.0,[M+Na]+,4,5.0
GNN,0,1037,225.6823491308205,227.0,[M+H]+,1,3.0
GNN,0,1038,130.77428783118083,131.0,[M+H]+,1,3.0
GNN,0,1039,137.17992220001284,135.0,[M+H]+,1,6.0
GNN,0,1040,151.64299129257742,148.0,[M+H]+,1,6.0
GNN,0,1041,163.5863794981244,161.0,[M+H]+,1,9.0
GNN,0,1042,168.95077363550274,164.0,[M+Na]+,4,9.0
GNN,0,1043,171.82766915886043,177.1,[M+K]+,2,9.0
GNN,0,1044,168.18103171077513,162.0,[M+H]+,1,9.0
GNN,0,1045,177.4410392276907,176.8,[M+Na]+,4,9.0
GNN,0,1046,178.32672575364126,181.4,[M+K]+,2,9.0
GNN,0,1047,168.16030432518738,163.0,[M+H]+,1,9.0
GNN,0,1048,172.17383524562229,166.0,[M+H]+,1,9.0
GNN,0,1049,181.8230443904111,179.5,[M+Na]+,4,9.0
GNN,0,1050,178.65417247043183,177.8,[M+K]+,2,9.0
GNN,0,1051,164.29464595091918,164.0,[M+H]+,1,9.0
GNN,0,1052,175.0234245608453,176.5,[M+Na]+,4,9.0
GNN,0,1053,174.0168333094787,180.2,[M+K]+,2,9.0
GNN,0,1054,167.64818991183847,166.0,[M+H]+,1,9.0
GNN,0,1055,175.14009624504757,176.4,[M+Na]+,4,9.0
GNN,0,1056,175.80280209175723,181.0,[M+K]+,2,9.0
GNN,0,1057,176.0627493522764,176.0,[M+NH4]+,3,6.0
GNN,0,1058,196.9663009864139,192.0,[M+NH4]+,3,6.0
GNN,0,1059,183.63117004414576,179.0,[M+H]+,1,6.0
GNN,0,1060,193.1407685475741,198.0,[M+NH4]+,3,5.0
GNN,0,1061,212.61735919173577,209.7,[M+Na]+,4,4.0
GNN,0,1062,213.7073639454102,214.0,[M+K]+,2,4.0
GNN,0,1063,198.46125891177292,202.0,[M+H]+,1,3.0
GNN,0,1064,199.31855380149088,201.0,[M+H]+,1,6.0
GNN,0,1065,201.57545257806453,201.0,[M+H]+,1,6.0
GNN,0,1066,202.63628763326432,203.0,[M+NH4]+,3,5.0
GNN,0,1067,210.32899409670728,214.0,[M+NH4]+,3,3.0
GNN,0,1068,248.27862907644894,253.0,[M+H]+,1,6.0
GNN,0,1069,245.293497360671,248.0,[M+NH4]+,3,3.0
GNN,0,1070,249.13981813375779,248.9,[M+Na]+,4,3.0
GNN,0,1071,248.09355177771263,251.1,[M+K]+,2,3.0
GNN,0,1072,243.90172249611743,244.1,[M+H]+,1,3.0
GNN,0,1073,255.69028207046432,253.0,[M+NH4]+,3,3.0
GNN,0,1074,255.75315537208178,253.4,[M+Na]+,4,3.0
GNN,0,1075,255.7792850735919,254.7,[M+K]+,2,3.0
GNN,0,1076,248.16715674346426,246.4,[M+H]+,1,3.0
GNN,0,1077,261.660593959167,259.0,[M+NH4]+,3,3.0
GNN,0,1078,259.29137673439897,258.0,[M+Na]+,4,3.0
GNN,0,1079,257.06442951723716,257.9,[M+K]+,2,3.0
GNN,0,1080,252.00914732862003,252.2,[M+H]+,1,3.0
GNN,0,1081,257.5672147834803,255.0,[M+H]+,1,3.0
GNN,0,1082,260.6686802849689,260.4,[M+Na]+,4,3.0
GNN,0,1083,264.46761462144593,264.6,[M+K]+,2,3.0
GNN,0,1084,263.33895345921866,264.0,[M+NH4]+,3,3.0
GNN,0,1085,261.22435013935547,262.4,[M+Na]+,4,3.0
GNN,0,1086,257.89129869431366,264.7,[M+K]+,2,3.0
GNN,0,1087,254.27056379923982,257.9,[M+H]+,1,3.0
GNN,0,1088,253.4854123463086,258.0,[M+H]+,1,3.0
GNN,0,1089,260.3888122926498,259.2,[M+Na]+,4,3.0
GNN,0,1090,260.91774384169395,264.5,[M+K]+,2,3.0
GNN,0,1091,260.83623924534317,258.0,[M+H]+,1,3.0
GNN,0,1092,262.2394834725515,259.2,[M+Na]+,4,3.0
GNN,0,1093,265.72727387447424,264.5,[M+K]+,2,3.0
GNN,0,1094,261.89967432864455,258.0,[M+H]+,1,3.0
GNN,0,1095,265.99155538072193,264.4,[M+Na]+,4,3.0
GNN,0,1096,266.3636344157231,269.0,[M+K]+,2,3.0
GNN,0,1097,276.12772448715015,269.0,[M+NH4]+,3,3.0
GNN,0,1098,282.9397829964799,287.4,[M+Na]+,4,3.0
GNN,0,1099,284.2634952956308,290.3,[M+K]+,2,3.0
GNN,0,1100,280.93930162460504,283.8,[M+H]+,1,3.0
GNN,0,1101,128.25500162455663,129.0,[M+H]+,1,3.0
GNN,0,1102,134.7873960325143,136.5,[M+Na]+,4,3.0
GNN,0,1103,136.16090381187962,133.4,[M+H]+,1,3.0
GNN,0,1104,140.58017343191142,138.4,[M+Na]+,4,3.0
GNN,0,1105,163.3615676843565,160.0,[M+H]+,1,2.0
GNN,0,1106,163.3615676843565,164.7,[M+H]+,1,2.0
GNN,0,1107,169.62278887130077,170.7,[M+Na]+,4,2.0
GNN,0,1108,149.75991979966233,151.0,[M+Na]+,4,3.0
GNN,0,1109,155.51375658918792,149.1,[M+Na]+,4,5.0
GNN,0,1110,155.51375658918792,157.8,[M+Na]+,4,5.0
GNN,0,1111,124.37513437010679,123.8,[M+H]+,1,3.0
GNN,0,1112,122.03968618559733,118.3,[M+H]+,1,1.0
GNN,0,1113,122.03968618559733,124.8,[M+H]+,1,1.0
GNN,0,1114,114.90414537722607,115.2,[M+H]+,1,6.0
GNN,0,1115,136.09474988975663,137.4,[M+Na]+,4,3.0
GNN,0,1116,132.84544736153245,134.3,[M+H]+,1,5.0
GNN,0,1117,139.6460733656758,141.9,[M+Na]+,4,5.0
GNN,0,1118,129.718240408481,132.0,[M+H]+,1,6.0
GNN,0,1119,132.24791278058902,138.1,[M+H]+,1,3.0
GNN,0,1120,128.6361037777789,132.4,[M+H]+,1,6.0
GNN,0,1121,142.82358864709062,143.8,[M+Na]+,4,6.0
GNN,0,1122,119.62638984997163,119.5,[M+H]+,1,6.0
GNN,0,1123,131.12994180517308,127.2,[M+H]+,1,5.0
GNN,0,1124,134.68376947467746,139.6,[M+H]+,1,1.0
GNN,0,1125,144.92195028537688,149.1,[M+Na]+,4,3.0
GNN,0,1126,266.16654113157654,265.4,[M+H]+,1,6.0
GNN,0,1127,267.4334866810637,266.2,[M+Na]+,4,6.0
GNN,0,1128,130.7583267318017,131.2,[M+H]+,1,1.0
GNN,0,1129,137.3416787566923,135.9,[M+Na]+,4,3.0
GNN,0,1130,143.4863675385444,146.7,[M+H]+,1,1.0
GNN,0,1131,150.24751277589877,153.2,[M+H]+,1,3.0
GNN,0,1132,150.61684232369043,150.4,[M+Na]+,4,3.0
GNN,0,1133,129.0785782903549,130.4,[M+H]+,1,6.0
GNN,0,1134,129.97651883386058,126.3,[M+H]+,1,6.0
GNN,0,1135,256.5178870612864,256.1,[M+H]+,1,5.0
GNN,0,1136,127.29946967570082,123.8,[M+H]+,1,4.0
GNN,0,1137,154.9238774196702,158.2,[M+H]+,1,3.0
GNN,0,1138,153.655441823604,154.5,[M+Na]+,4,3.0
GNN,0,1139,132.12732795017496,136.1,[M+H]+,1,5.0
GNN,0,1140,139.6744964575834,139.4,[M+Na]+,4,5.0
GNN,0,1141,130.34256358038127,133.7,[M+H]+,1,3.0
GNN,0,1142,189.59158597592668,198.5,[M+H]+,1,3.0
GNN,0,1143,186.09799273341028,189.4,[M+Na]+,4,3.0
GNN,0,1144,165.82850373925717,171.1,[M+H]+,1,3.0
GNN,0,1145,166.80318968602415,165.2,[M+Na]+,4,3.0
GNN,0,1146,136.73698170079706,135.7,[M+Na]+,4,3.0
GNN,0,1147,127.65782832256939,126.9,[M+H]+,1,1.0
GNN,0,1148,130.89086259916553,130.0,[M+H]+,1,3.0
GNN,0,1149,122.99353776533441,123.9,[M+H]+,1,6.0
GNN,0,1150,135.74686123532285,135.5,[M+H]+,1,6.0
GNN,0,1151,141.444717521796,147.4,[M+K]+,2,6.0
GNN,0,1152,147.0211448185305,150.2,[M+Na]+,4,6.0
GNN,0,1153,130.78538743661417,133.4,[M+H]+,1,6.0
GNN,0,1154,131.20235265460553,130.7,[M+H]+,1,3.0
GNN,0,1155,138.12410968345208,140.9,[M+H]+,1,6.0
GNN,0,1156,148.93178439766254,148.4,[M+Na]+,4,6.0
GNN,0,1157,131.2481252347711,134.9,[M+H]+,1,3.0
GNN,0,1158,137.48934474779938,137.5,[M+Na]+,4,3.0
GNN,0,1159,147.89380977306558,154.5,[M+H]+,1,6.0
GNN,0,1160,152.13285786885896,152.6,[M+Na]+,4,6.0
GNN,0,1161,126.19170006696469,121.0,[M+H]+,1,6.0
GNN,0,1162,126.19170006696469,125.4,[M+H]+,1,6.0
GNN,0,1163,139.133289533852,135.5,[M+Na]+,4,6.0
GNN,0,1164,131.94424753578235,130.3,[M+H]+,1,6.0
GNN,0,1165,155.21639550798417,152.3,[M+H]+,1,2.0
GNN,0,1166,155.21639550798417,158.4,[M+H]+,1,2.0
GNN,0,1167,166.58954916905753,167.2,[M+Na]+,4,2.0
GNN,0,1168,142.22758866269982,140.0,[M+Na]+,4,3.0
GNN,0,1169,141.34996554391546,143.0,[M+H]+,1,1.0
GNN,0,1170,126.07641806056746,128.9,[M+H]+,1,6.0
GNN,0,1171,155.28938156139333,157.6,[M+Na]+,4,5.0
GNN,0,1172,122.5883391061472,124.9,[M+H]+,1,6.0
GNN,0,1173,136.35673070899858,137.0,[M+Na]+,4,6.0
GNN,0,1174,136.35673070899858,137.4,[M+Na]+,4,6.0
GNN,0,1175,157.82928365513789,155.6,[M+H]+,1,2.0
GNN,0,1176,157.82928365513789,161.4,[M+H]+,1,2.0
GNN,0,1177,164.589657084133,165.5,[M+Na]+,4,2.0
GNN,0,1178,168.84818685197567,168.1,[M+H]+,1,5.0
GNN,0,1179,178.69292924554907,175.1,[M+Na]+,4,5.0
GNN,0,1180,178.69292924554907,181.0,[M+Na]+,4,5.0
GNN,0,1181,183.48295763330398,183.3,[M+H]+,1,2.0
GNN,0,1182,189.33313802957363,188.0,[M+Na]+,4,2.0
GNN,0,1183,185.2624609406396,187.0,[M+H]+,1,2.0
GNN,0,1184,193.55365152799502,193.1,[M+Na]+,4,2.0
GNN,0,1185,213.9582433442675,212.4,[M+H]+,1,2.0
GNN,0,1186,218.7293469105795,217.5,[M+Na]+,4,2.0
GNN,0,1187,196.09699564973815,196.6,[M+H]+,1,2.0
GNN,0,1188,196.09699564973815,196.9,[M+H]+,1,2.0
GNN,0,1189,203.36447610637939,204.0,[M+Na]+,4,2.0
GNN,0,1190,203.36447610637939,204.2,[M+Na]+,4,2.0
GNN,0,1191,172.10778677122875,171.4,[M+H]+,1,2.0
GNN,0,1192,176.69776993510558,177.0,[M+Na]+,4,2.0
GNN,0,1193,135.0427183600072,136.0,[M+Na]+,4,3.0
GNN,0,1194,214.5500325350957,216.1,[M+H]+,1,2.0
GNN,0,1195,224.16326496848268,224.9,[M+Na]+,4,2.0
GNN,0,1196,131.4680849307546,128.1,[M+H]+,1,3.0
GNN,0,1197,158.3272344003989,171.8,[M+H]+,1,2.0
GNN,0,1198,163.8406334322594,168.8,[M+Na]+,4,2.0
GNN,0,1199,140.4079370003659,142.2,[M+Na]+,4,6.0
GNN,0,1200,141.44782205676023,143.2,[M+Na]+,4,5.0
GNN,0,1201,141.44782205676023,146.2,[M+Na]+,4,5.0
GNN,0,1202,144.2400629052878,146.6,[M+Na]+,4,5.0
GNN,0,1203,132.86969219209402,134.6,[M+H]+,1,3.0
GNN,0,1204,139.80030949929966,139.2,[M+Na]+,4,3.0
GNN,0,1205,151.35165637188166,153.8,[M+H]+,1,3.0
GNN,0,1206,156.3559001423175,156.2,[M+Na]+,4,3.0
GNN,0,1207,137.36969589476095,134.6,[M+Na]+,4,5.0
GNN,0,1208,137.1200774084204,135.8,[M+Na]+,4,5.0
GNN,0,1209,135.91089817376863,136.6,[M+H]+,1,3.0
GNN,0,1210,143.40429250202376,148.6,[M+Na]+,4,3.0
GNN,0,1211,140.85030208991796,141.6,[M+Na]+,4,6.0
GNN,0,1212,135.32839306829808,129.5,[M+Na]+,4,3.0
GNN,0,1213,150.39847421248587,148.4,[M+Na]+,4,3.0
GNN,0,1214,139.91009622810154,140.5,[M+Na]+,4,3.0
GNN,0,1215,227.44975895788312,227.5,[M+H]+,1,2.0
GNN,0,1216,229.90114175399583,222.7,[M+Na]+,4,2.0
GNN,0,1217,125.16950264962036,121.1,[M+H]+,1,3.0
GNN,0,1218,129.7710047101616,130.5,[M+K]+,2,3.0
GNN,0,1219,130.69265688554296,133.2,[M+Na]+,4,3.0
GNN,0,1220,237.87362497154564,243.9,[M+H]+,1,6.0
GNN,0,1221,246.99771686679333,246.5,[M+Na]+,4,6.0
GNN,0,1222,152.15908718471252,149.7,[M+H]+,1,6.0
GNN,0,1223,156.50838197117957,160.1,[M+K]+,2,6.0
GNN,0,1224,162.4427198828152,159.9,[M+Na]+,4,6.0
GNN,0,1225,208.161080682999,212.2,[M+H]+,1,1.0
GNN,0,1226,211.98506904339683,215.9,[M+Na]+,4,1.0
GNN,0,1227,137.52017246160028,140.5,[M+H]+,1,6.0
GNN,0,1228,146.81718426545288,150.8,[M+H]+,1,3.0
GNN,0,1229,153.73089479490454,154.7,[M+Na]+,4,3.0
GNN,0,1230,177.74373884218198,180.9,[M+K]+,2,5.0
GNN,0,1231,176.21798934537108,178.7,[M+Na]+,4,5.0
GNN,0,1232,198.94250048588663,197.5,[M+Na]+,4,5.0
GNN,0,1233,285.7604400608458,286.3,[M+Na]+,4,1.0
GNN,0,1234,124.03460852136442,117.6,[M+H]+,1,4.0
GNN,0,1235,128.01108588648495,128.3,[M+H]+,1,3.0
GNN,0,1236,135.43025036885678,130.6,[M+Na]+,4,3.0
GNN,0,1237,196.74293717821106,198.3,[M+H]+,1,2.0
GNN,0,1238,208.62926191293204,207.8,[M+Na]+,4,2.0
GNN,0,1239,133.71112949341833,133.2,[M+Na]+,4,3.0
